# Universe-expansion tier — FROZEN 2026-05-27 (Stage-1 pre-reg §8.2)
# rule: close ≤ ¥3,333 AND median-60b turnover ≥ ¥100,000,000/d AND market∈{Prime,Standard,Growth} AND sector33
# span: 2018-04-02 .. 2026-05-22 (1985 as-of days); bridge set = ever-qualifies (≥1 day)
# tier size: 2785 codes (209 already in the 225 cohort); median 922 qualify/day (probe reported ~1008 affordable∩liquid)
# columns: code  yf_code  in225  qual_days  frac_days  last_close  med_turnover  sector33
72610	7261.T	1	1984	0.999	1066	7327474176	輸送用機器
74590	7459.T	0	1984	0.999	2798	1182434304	卸売業
75450	7545.T	0	1984	0.999	2000	393947712	小売業
75750	7575.T	0	1984	0.999	1296	241762208	卸売業
75990	7599.T	0	1984	0.999	1304	925375488	卸売業
76160	7616.T	0	1984	0.999	1862	674538944	小売業
77310	7731.T	1	1984	0.999	1964	2668099072	精密機器
77520	7752.T	1	1984	0.999	1457	3022947328	電気機器
77620	7762.T	0	1984	0.999	2143	2108703360	精密機器
78600	7860.T	0	1984	0.999	1189	194611104	情報･通信業
79150	7915.T	0	1984	0.999	1637	283156416	その他製品
79840	7984.T	0	1984	0.999	796	767354176	その他製品
79940	7994.T	0	1984	0.999	2294	450643584	その他製品
80160	8016.T	0	1984	0.999	754	434398784	繊維製品
80860	8086.T	0	1984	0.999	1713	1084670976	精密機器
81790	8179.T	0	1984	0.999	1337	384928096	小売業
82000	8200.T	0	1984	0.999	2135	260840096	小売業
82330	8233.T	1	1984	0.999	1987	2750263296	小売業
82420	8242.T	0	1984	0.999	2574	813224960	小売業
82760	8276.T	0	1984	0.999	2621	295469600	小売業
82820	8282.T	0	1984	0.999	2083	1125723648	小売業
83060	8306.T	1	1984	0.999	3091	110312579072	銀行業
83080	8308.T	1	1984	0.999	2140	17024493568	銀行業
83310	8331.T	1	1984	0.999	2378	5918946304	銀行業
83340	8334.T	0	1984	0.999	2316	2642196736	銀行業
83580	8358.T	0	1984	0.999	2370	1710558208	銀行業
83590	8359.T	0	1984	0.999	2335	3230468864	銀行業
84100	8410.T	0	1984	0.999	272	1547252480	銀行業
84180	8418.T	0	1984	0.999	2863	1652812160	銀行業
85240	8524.T	0	1984	0.999	1007	2284306944	銀行業
85700	8570.T	0	1984	0.999	1560	871194432	その他金融業
85720	8572.T	0	1984	0.999	464	668852352	その他金融業
85850	8585.T	0	1984	0.999	894	498935808	その他金融業
85930	8593.T	0	1984	0.999	1315	5434092032	その他金融業
86010	8601.T	1	1984	0.999	1490	6757728768	証券･商品先物取引業
86040	8604.T	1	1984	0.999	1287	15607877632	証券･商品先物取引業
86160	8616.T	0	1984	0.999	704	668649024	証券･商品先物取引業
86280	8628.T	0	1984	0.999	980	782308672	証券･商品先物取引業
86980	8698.T	0	1984	0.999	673	1291842048	証券･商品先物取引業
87710	8771.T	0	1984	0.999	1732	241751104	その他金融業
88480	8848.T	0	1984	0.999	634	686956032	不動産業
90050	9005.T	1	1984	0.999	1624	4061374464	陸運業
90060	9006.T	0	1984	0.999	1528	1003539136	陸運業
90690	9069.T	0	1984	0.999	1966	621774208	陸運業
90760	9076.T	0	1984	0.999	2569	1024570880	陸運業
94240	9424.T	0	1984	0.999	123	263993504	情報･通信業
95010	9501.T	1	1984	0.999	549	36351930368	電気･ガス業
95020	9502.T	1	1984	0.999	2718	7164916224	電気･ガス業
95030	9503.T	1	1984	0.999	2255	9839783936	電気･ガス業
95040	9504.T	0	1984	0.999	881	1638002048	電気･ガス業
95050	9505.T	0	1984	0.999	861	886187392	電気･ガス業
95060	9506.T	0	1984	0.999	1011	2812854784	電気･ガス業
95070	9507.T	0	1984	0.999	1483	1057214016	電気･ガス業
95080	9508.T	0	1984	0.999	1671	3091873792	電気･ガス業
95090	9509.T	0	1984	0.999	929	3303024128	電気･ガス業
95110	9511.T	0	1984	0.999	924	200647008	電気･ガス業
95170	9517.T	0	1984	0.999	884	517152704	電気･ガス業
97160	9716.T	0	1984	0.999	1109	395243904	サービス業
97570	9757.T	0	1984	0.999	1084	416018208	サービス業
98300	9830.T	0	1984	0.999	2261	344174208	卸売業
98310	9831.T	0	1984	0.999	606	1965653376	小売業
98320	9832.T	0	1984	0.999	1474	392905408	卸売業
27840	2784.T	0	1983	0.999	2200	886479616	卸売業
34330	3433.T	0	1983	0.999	3115	636749696	金属製品
69960	6996.T	0	1983	0.999	3125	725547584	電気機器
82520	8252.T	1	1983	0.999	2724	2546872064	小売業
88760	8876.T	0	1983	0.999	1970	973575104	サービス業
49740	4974.T	0	1982	0.998	1143	539195392	化学
69950	6995.T	0	1982	0.998	2783	419630688	輸送用機器
90310	9031.T	0	1982	0.998	2808	562578752	陸運業
90440	9044.T	0	1982	0.998	2829	973997184	陸運業
19510	1951.T	0	1980	0.997	2664	1590882432	建設業
59380	5938.T	0	1980	0.997	1645	3670503168	金属製品
34360	3436.T	1	1979	0.997	3177	18729959424	金属製品
45490	4549.T	0	1979	0.997	2944	517545504	医薬品
59910	5991.T	0	1979	0.997	3244	1542149760	金属製品
67700	6770.T	1	1979	0.997	2156	2921302016	電気機器
18080	1808.T	1	1978	0.996	2695	2484106752	建設業
90070	9007.T	1	1978	0.996	1660	1887493888	陸運業
67520	6752.T	1	1976	0.995	3207	24246239232	電気機器
61360	6136.T	0	1974	0.994	3304	1330676096	機械
64480	6448.T	0	1974	0.994	3225	2030308480	電気機器
30990	3099.T	1	1973	0.994	3306	5484513280	小売業
69140	6914.T	0	1972	0.993	3165	397087904	電気機器
69250	6925.T	0	1972	0.993	3175	930935872	電気機器
67230	6723.T	1	1971	0.993	3205	30635962368	電気機器
18030	1803.T	1	1970	0.992	2548	10773430272	建設業
67030	6703.T	0	1970	0.992	3075	2292920064	電気機器
67530	6753.T	1	1970	0.992	632	2194104320	電気機器
57270	5727.T	0	1969	0.992	2791	2222087680	非鉄金属
59750	5975.T	0	1969	0.992	2594	207308896	金属製品
77790	7779.T	0	1969	0.992	303	641793408	精密機器
64600	6460.T	0	1968	0.991	2349	2436894208	機械
94120	9412.T	0	1968	0.991	3315	4211458048	情報･通信業
42930	4293.T	0	1967	0.991	498	182473792	サービス業
37650	3765.T	0	1966	0.990	2295	674007168	情報･通信業
42080	4208.T	1	1966	0.990	2992	1896866560	化学
45690	4569.T	0	1966	0.990	1354	170308192	医薬品
37620	3762.T	0	1964	0.989	1887	576936128	情報･通信業
35690	3569.T	0	1963	0.989	3285	510417984	繊維製品
46660	4666.T	0	1963	0.989	1788	1812705920	不動産業
89230	8923.T	0	1963	0.989	1586	377446912	不動産業
80200	8020.T	0	1961	0.988	2160	1518130048	卸売業
21810	2181.T	0	1960	0.987	241	2394531328	サービス業
76130	7613.T	0	1960	0.987	1390	305689696	卸売業
79700	7970.T	0	1960	0.987	2241	289751008	化学
89340	8934.T	0	1960	0.987	2339	509941792	不動産業
67540	6754.T	0	1957	0.986	3277	3253673728	電気機器
24710	2471.T	0	1955	0.985	228	114500304	サービス業
32220	3222.T	0	1950	0.982	826	310348704	小売業
72050	7205.T	0	1948	0.981	387	1419041792	輸送用機器
85150	8515.T	0	1948	0.981	453	1095165952	その他金融業
66700	6670.T	0	1947	0.981	2187	1118270848	電気機器
21570	2157.T	0	1946	0.980	980	370823008	サービス業
23170	2317.T	0	1946	0.980	420	435994208	情報･通信業
45060	4506.T	1	1946	0.980	1510	19824502784	医薬品
62550	6255.T	0	1945	0.980	791	191815104	機械
87140	8714.T	0	1945	0.980	971	1173712000	銀行業
49960	4996.T	0	1943	0.979	758	389191104	化学
22700	2270.T	0	1942	0.978	3320	583118016	食料品
90640	9064.T	1	1942	0.978	1771	2261910272	陸運業
40950	4095.T	0	1941	0.978	1505	186382496	化学
77160	7716.T	0	1941	0.978	3045	660768320	精密機器
21680	2168.T	0	1940	0.977	1730	277170400	サービス業
77180	7718.T	0	1938	0.976	2202	213930304	機械
61430	6143.T	0	1937	0.976	1729	690855616	機械
24320	2432.T	1	1934	0.974	2758	4196874752	情報･通信業
74190	7419.T	0	1934	0.974	1417	667834496	小売業
83810	8381.T	0	1934	0.974	2113	1065005568	銀行業
64790	6479.T	1	1931	0.973	3290	6018276352	電気機器
22810	2281.T	0	1927	0.971	2438	243656000	食料品
40470	4047.T	0	1927	0.971	3040	607541824	化学
26810	2681.T	0	1926	0.970	2009	302749408	小売業
36560	3656.T	0	1925	0.970	358	2543009280	情報･通信業
45650	4565.T	0	1925	0.970	1125	780710592	医薬品
48480	4848.T	0	1919	0.967	1517	162697408	サービス業
21700	2170.T	0	1916	0.965	550	312470400	サービス業
41820	4182.T	0	1916	0.965	3268	3366294528	化学
61010	6101.T	0	1916	0.965	3195	635378496	機械
45930	4593.T	0	1914	0.964	325	811620800	医薬品
98610	9861.T	0	1914	0.964	3233	1187632000	小売業
94090	9409.T	0	1913	0.964	3105	730046528	情報･通信業
55630	5563.T	0	1911	0.963	495	384138496	鉄鋼
79650	7965.T	0	1911	0.963	1518	251156800	電気機器
31970	3197.T	0	1910	0.962	2830	3308127744	小売業
90480	9048.T	0	1910	0.962	1858	1451874048	陸運業
16050	1605.T	1	1908	0.961	3258	14336569344	鉱業
39230	3923.T	0	1908	0.961	940	2589262080	情報･通信業
40280	4028.T	0	1908	0.961	2612	947144384	化学
95130	9513.T	0	1907	0.961	3330	2091366144	電気･ガス業
69970	6997.T	0	1902	0.958	2923	854508928	電気機器
18020	1802.T	1	1897	0.956	3194	9593844736	建設業
36790	3679.T	0	1897	0.956	402	126749600	情報･通信業
74120	7412.T	0	1897	0.956	678	224655296	小売業
62870	6287.T	0	1895	0.955	2244	166896192	機械
59490	5949.T	0	1894	0.954	1266	200732800	輸送用機器
83700	8370.T	0	1894	0.954	3325	432828992	銀行業
71890	7189.T	0	1893	0.954	3315	1255781248	銀行業
81300	8130.T	0	1893	0.954	2909	479781088	卸売業
57260	5726.T	0	1890	0.952	2303	2492521472	非鉄金属
31910	3191.T	0	1889	0.952	2194	348745088	小売業
31860	3186.T	0	1888	0.951	3320	1367293056	小売業
47220	4722.T	0	1887	0.951	1556	379177504	情報･通信業
62000	6200.T	0	1884	0.949	639	317946912	サービス業
64070	6407.T	0	1883	0.949	3290	1417262464	機械
39030	3903.T	0	1881	0.948	306	149107904	情報･通信業
99560	9956.T	0	1880	0.947	3330	252824992	小売業
53330	5333.T	1	1878	0.946	3272	3532818944	ガラス･土石製品
80120	8012.T	0	1878	0.946	1140	1132155008	卸売業
41890	4189.T	0	1877	0.946	2713	444864992	化学
64980	6498.T	0	1877	0.946	2064	645063168	機械
14170	1417.T	0	1874	0.944	3270	752651776	建設業
23710	2371.T	0	1874	0.944	2925	3682936576	サービス業
88040	8804.T	1	1874	0.944	3129	3185941504	不動産業
91430	9143.T	0	1874	0.944	1485	2400111616	陸運業
99480	9948.T	0	1873	0.944	3315	258295008	小売業
62350	6235.T	0	1871	0.943	3175	1005473792	機械
88010	8801.T	1	1870	0.942	1480	16972818432	不動産業
61340	6134.T	0	1867	0.941	3322	796473024	機械
81330	8133.T	0	1867	0.941	1979	229637104	卸売業
19260	1926.T	0	1863	0.939	3325	464793984	建設業
93030	9303.T	0	1863	0.939	3285	295026496	倉庫･運輸関連業
21210	2121.T	0	1862	0.938	2676	676029696	情報･通信業
49170	4917.T	0	1860	0.937	3085	219134496	化学
57110	5711.T	1	1860	0.937	3312	3995269376	非鉄金属
76110	7611.T	0	1859	0.937	2664	364485088	小売業
36730	3673.T	0	1857	0.936	967	581906688	情報･通信業
72960	7296.T	0	1852	0.933	3295	355655488	輸送用機器
36610	3661.T	0	1851	0.932	674	476346208	情報･通信業
36120	3612.T	0	1850	0.932	1504	452926592	繊維製品
54400	5440.T	0	1850	0.932	1853	256954592	鉄鋼
31790	3179.T	0	1848	0.931	1080	188313600	小売業
45280	4528.T	0	1848	0.931	2482	4532710912	医薬品
94040	9404.T	0	1842	0.928	2921	1352155648	情報･通信業
66520	6652.T	0	1839	0.926	3320	311942016	電気機器
82190	8219.T	0	1839	0.926	709	692543232	小売業
30280	3028.T	0	1836	0.925	2005	328378816	小売業
98820	9882.T	0	1836	0.925	1630	254531696	卸売業
86970	8697.T	1	1834	0.924	1980	7276378112	その他金融業
88020	8802.T	1	1834	0.924	3310	9721341952	不動産業
36590	3659.T	1	1832	0.923	2273	5936252416	情報･通信業
23950	2395.T	0	1831	0.922	1280	330290112	サービス業
90030	9003.T	0	1831	0.922	2566	770457920	陸運業
41510	4151.T	1	1830	0.922	2394	3259713792	医薬品
62400	6240.T	0	1827	0.920	611	171756992	機械
24840	2484.T	0	1826	0.920	161	101442304	情報･通信業
61410	6141.T	0	1825	0.919	3294	3791135488	機械
29290	2929.T	0	1822	0.918	658	121190600	食料品
78670	7867.T	0	1821	0.917	2983	1405830272	その他製品
31820	3182.T	0	1820	0.917	1439	153704096	小売業
36960	3696.T	0	1820	0.917	1801	194752304	情報･通信業
49270	4927.T	0	1814	0.914	1260	690976384	化学
69290	6929.T	0	1814	0.914	3325	191224000	電気機器
81600	8160.T	0	1813	0.913	2348	220590400	小売業
55410	5541.T	0	1812	0.913	2166	1140899968	鉄鋼
88920	8892.T	0	1811	0.912	1111	250697200	不動産業
71810	7181.T	0	1810	0.912	1526	3844439040	保険業
44010	4401.T	0	1808	0.911	3289	832263616	化学
59010	5901.T	0	1808	0.911	3239	1047456512	金属製品
23530	2353.T	0	1807	0.910	244	351928608	不動産業
61970	6197.T	0	1807	0.910	1111	790736000	サービス業
80020	8002.T	1	1807	0.910	3326	11476751360	卸売業
94340	9434.T	1	1805	0.909	223	16736818176	情報･通信業
66740	6674.T	0	1803	0.908	3307	1543055488	電気機器
96920	9692.T	0	1799	0.906	1947	172927200	情報･通信業
72500	7250.T	0	1796	0.905	3015	162837504	輸送用機器
51050	5105.T	0	1795	0.904	3295	2694473728	ゴム製品
70030	7003.T	0	1793	0.903	3135	17022661632	機械
83040	8304.T	1	1792	0.903	2794	2706070528	銀行業
83770	8377.T	0	1791	0.902	3325	1233083648	銀行業
25790	2579.T	0	1789	0.901	3279	2741402880	食料品
46760	4676.T	0	1789	0.901	3331	2322463744	情報･通信業
69410	6941.T	0	1789	0.901	3310	309960704	電気機器
62640	6264.T	0	1788	0.901	2397	1285536512	機械
65030	6503.T	1	1788	0.901	3269	16229383168	電気機器
87950	8795.T	1	1786	0.900	3292	6351763456	保険業
45440	4544.T	0	1785	0.899	3193	815270400	サービス業
72700	7270.T	1	1785	0.899	2441	10507787264	輸送用機器
86090	8609.T	0	1783	0.898	918	374807808	証券･商品先物取引業
58020	5802.T	1	1781	0.897	3326	8887566336	非鉄金属
46340	4634.T	0	1780	0.897	3325	345732000	化学
72820	7282.T	0	1780	0.897	3311	811185920	輸送用機器
21540	2154.T	0	1779	0.896	1846	324308992	サービス業
54010	5401.T	1	1779	0.896	554	17113955328	鉄鋼
36680	3668.T	0	1777	0.895	398	179317600	情報･通信業
83610	8361.T	0	1774	0.894	3290	361003008	銀行業
64640	6464.T	0	1773	0.893	344	101116896	機械
19420	1942.T	0	1770	0.892	3324	1918886400	建設業
77450	7745.T	0	1770	0.892	2656	400839392	精密機器
72200	7220.T	0	1769	0.891	3130	2439014400	輸送用機器
77330	7733.T	1	1766	0.890	1888	9162135552	精密機器
79660	7966.T	0	1766	0.890	3260	550597504	その他製品
60620	6062.T	0	1761	0.887	1235	112600400	サービス業
61910	6191.T	0	1760	0.887	718	105715504	サービス業
94490	9449.T	0	1758	0.886	3317	1141136896	情報･通信業
65440	6544.T	0	1755	0.884	1863	946221952	サービス業
68000	6800.T	0	1755	0.884	3310	388435488	電気機器
82140	8214.T	0	1754	0.884	1662	319095104	小売業
80510	8051.T	0	1753	0.883	1724	349525088	卸売業
69230	6923.T	0	1752	0.883	3206	1449174912	電気機器
22120	2212.T	0	1750	0.882	3160	1979384448	食料品
47760	4776.T	0	1748	0.881	2513	1266400256	情報･通信業
58570	5857.T	0	1748	0.881	3235	1172722560	非鉄金属
73130	7313.T	0	1747	0.880	1783	664743872	輸送用機器
96030	9603.T	0	1747	0.880	1025	578774400	サービス業
26850	2685.T	0	1746	0.880	3115	600642304	小売業
21580	2158.T	0	1742	0.878	620	290136096	サービス業
72720	7272.T	1	1741	0.877	1229	6743693312	輸送用機器
36080	3608.T	0	1739	0.876	1182	457807296	繊維製品
95190	9519.T	0	1738	0.876	1350	1562856704	電気･ガス業
21600	2160.T	0	1734	0.874	2834	3597853440	医薬品
89180	8918.T	0	1732	0.873	11	2058738944	不動産業
30340	3034.T	0	1730	0.872	1816	306567488	小売業
90720	9072.T	0	1728	0.871	3320	996038720	陸運業
18120	1812.T	1	1723	0.868	3289	5071848960	建設業
45590	4559.T	0	1720	0.866	2380	195843904	医薬品
40430	4043.T	1	1715	0.864	3330	1345111424	化学
45920	4592.T	0	1715	0.864	1530	2216596480	医薬品
87500	8750.T	1	1714	0.863	1650	13652091904	保険業
45630	4563.T	0	1710	0.861	49	106301000	医薬品
72460	7246.T	0	1709	0.861	802	248300704	輸送用機器
63150	6315.T	0	1707	0.860	2893	8099838464	機械
68170	6817.T	0	1706	0.859	1380	280706816	電気機器
64570	6457.T	0	1705	0.859	3318	563752000	機械
60710	6071.T	0	1702	0.857	692	103875800	サービス業
77440	7744.T	0	1699	0.856	2053	601948928	精密機器
99970	9997.T	0	1699	0.856	921	321422912	小売業
57070	5707.T	0	1697	0.855	1056	575745216	非鉄金属
97590	9759.T	0	1697	0.855	2606	752132928	情報･通信業
19440	1944.T	0	1695	0.854	3328	1170629760	建設業
36870	3687.T	0	1694	0.853	1970	558824704	情報･通信業
82180	8218.T	0	1689	0.851	3330	216329504	小売業
38440	3844.T	0	1688	0.850	1352	387233088	情報･通信業
88970	8897.T	0	1684	0.848	422	341253504	不動産業
66300	6630.T	0	1667	0.840	854	108222704	電気機器
78640	7864.T	0	1667	0.840	2615	605278208	その他製品
90240	9024.T	0	1667	0.840	2978	4402430976	陸運業
17210	1721.T	1	1666	0.839	3305	1380990080	建設業
47140	4714.T	0	1665	0.839	196	101450000	サービス業
26780	2678.T	0	1661	0.837	1235	558056320	小売業
68900	6890.T	0	1659	0.836	3290	1166814592	電気機器
46170	4617.T	0	1655	0.834	3220	1384899968	化学
85910	8591.T	1	1655	0.834	3309	9947643904	その他金融業
58510	5851.T	0	1654	0.833	2672	291021600	非鉄金属
97430	9743.T	0	1653	0.833	1371	405443104	サービス業
85110	8511.T	0	1651	0.832	2340	362937312	その他金融業
76060	7606.T	0	1650	0.831	2484	445216192	小売業
31930	3193.T	0	1647	0.830	2816	163886496	小売業
19610	1961.T	0	1642	0.827	2189	1570300544	建設業
27260	2726.T	0	1641	0.827	1426	1441119616	小売業
77300	7730.T	0	1640	0.826	1758	452484192	精密機器
94160	9416.T	0	1639	0.826	1018	338130112	情報･通信業
30640	3064.T	0	1638	0.825	1956	5100500992	小売業
61940	6194.T	0	1638	0.825	638	100453200	サービス業
49580	4958.T	0	1637	0.825	3125	228258496	化学
43430	4343.T	0	1636	0.824	2517	191346704	サービス業
59300	5930.T	0	1636	0.824	1848	184268400	金属製品
80980	8098.T	0	1636	0.824	3320	346247008	卸売業
23840	2384.T	0	1635	0.824	3330	148392000	陸運業
78210	7821.T	0	1634	0.823	1802	281380416	その他製品
28090	2809.T	0	1633	0.823	3321	1476820608	食料品
28710	2871.T	1	1632	0.822	1820	2113919616	食料品
61840	6184.T	0	1632	0.822	478	101212304	サービス業
62220	6222.T	0	1632	0.822	928	181646096	機械
62320	6232.T	0	1628	0.820	2841	2819713280	機械
64250	6425.T	0	1628	0.820	822	254238800	機械
82370	8237.T	0	1627	0.820	1410	624126400	小売業
98420	9842.T	0	1626	0.819	1871	315044000	小売業
24910	2491.T	0	1625	0.819	469	164707808	サービス業
75130	7513.T	0	1620	0.816	1350	191713408	小売業
64800	6480.T	0	1619	0.816	2066	421805184	機械
21750	2175.T	0	1617	0.815	1959	703451328	サービス業
13330	1333.T	0	1615	0.814	1261	826031040	水産・農林業
40440	4044.T	0	1615	0.814	3290	170392000	化学
45530	4553.T	0	1615	0.814	3245	423252000	医薬品
67940	6794.T	0	1607	0.810	2800	450100992	電気機器
99620	9962.T	0	1607	0.810	3227	3383361536	卸売業
96780	9678.T	0	1600	0.806	3305	255244000	サービス業
18350	1835.T	0	1598	0.805	3215	160857504	建設業
60470	6047.T	0	1598	0.805	515	101067000	サービス業
31030	3103.T	0	1597	0.805	1574	16384386048	繊維製品
84110	8411.T	1	1597	0.805	3323	41649844224	銀行業
82670	8267.T	1	1596	0.804	1480	13591444480	小売業
21460	2146.T	0	1593	0.803	174	936518080	サービス業
62660	6266.T	0	1593	0.803	3195	436560384	機械
35580	3558.T	0	1591	0.802	2264	188399696	小売業
71570	7157.T	0	1588	0.800	1834	527186304	保険業
92010	9201.T	1	1588	0.800	2580	10516196352	空運業
45880	4588.T	0	1587	0.799	2797	3421666816	医薬品
83680	8368.T	0	1587	0.799	1972	1574943360	銀行業
18850	1885.T	0	1586	0.799	2422	1862675456	建設業
